"CONTEXT", "ID", "TEXT"
"traveler:WALLCOMMENT_PLAQUEONE","Impressive. Why even bother with plaque?","Impressionnant... À quoi bon faire une plaque pour ça ?"
"traveler:WALLCOMMENT_PLAQUEONE","You are recognized for excellence?","On vous a récompensé pour votre excellence ?"
"traveler:WALLCOMMENT_PLAQUEONE","I hope they give you raise and not just plaque.","J'espère qu'ils vous ont aussi filé une augmentation, et pas seulement cette plaque..."
"traveler:WALLCOMMENT_PLAQUEONE","Find a better plaque.","Trouvez-vous une meilleure plaque."
"traveler:WALLCOMMENT_PLAQUEONE","This one looks like cheap shit.","Celle-ci est vraiment pitoyable."
"traveler:WALLCOMMENT_PLAQUEONE","Figures.","Pas étonnant..."
"traveler:WALLCOMMENT_PLAQUEONE","You are like this plaque.","Vous êtes bien comme votre plaque..."
"traveler:WALLCOMMENT_PLAQUEONE","Cheap shit.","Pitoyable !"
"traveler:WALLCOMMENT_PLAQUEONE","What the hell?","Mais... ! Qu'est-ce que c'est que ça ?"
"traveler:WALLCOMMENT_ARSKICKER","Nice banner!","Chouette banderole !"
"traveler:WALLCOMMENT_ARSKICKER","I remember that game.","Je me souviens de ce match..."
"traveler:WALLCOMMENT_ARSKICKER","Intense.","Carrément intense !"
"traveler:WALLCOMMENT_ARSKICKER","Go Arskickers!","Allez les Arskickers !"
"traveler:WALLCOMMENT_ARSKICKER","What the hell?","Hé ben quoi ?!"
"traveler:WALLCOMMENT_ARSKICKER","I thought we have Arskickers connection.","Entre supporters des Arskickers, je n'aurais<br>jamais cru ça..."
"traveler:WALLCOMMENT_SONDRAWING","What is this drawing on the wall?","Qu'est-ce que c'est que ce dessin sur le mur ?"
"traveler:WALLCOMMENT_SONDRAWING","My dog can do better.","Même mon chien pourrait faire mieux"
"traveler:WALLCOMMENT_SONDRAWING","@It is from my son.","@C'est mon fils qui l'a fait."
"traveler:WALLCOMMENT_SONDRAWING","Oh.~","Oh.~"
"traveler:WALLCOMMENT_SONDRAWING","Maybe he should try sports.","Il devrait peut-être plutôt se mettre au sport..."
"traveler:WALLCOMMENT_SONDRAWING","Thanks.","Merci."
"traveler:WALLCOMMENT_SONDRAWING","The drawing is not so bad really.","Ce dessin n'est pas si mal que ça, finalement..."
"traveler:WALLCOMMENT_SONDRAWING","I was just in rough mood. Sorry.","J'étais simplement de mauvaise humeur... Pardonnez-moi."
"traveler:WALLCOMMENT_SONDRAWING","Huh?","Hein ?"
"traveler:WALLCOMMENT_SONDRAWING","You deny me for comment about drawing, right?","Vous me refusez à cause de mon commentaire sur le dessin de votre fils, c'est ça ?"
"traveler:WALLCOMMENT_SONDRAWING","@The exit is to your right.","@La sortie est sur votre droite."
"traveler:WALLCOMMENT_SONDRAWING","What are you doing?","Qu'est-ce que vous faites ?!"
"traveler:WALLCOMMENT_SONDRAWING","Is this because I make fun of drawing?","Est-ce que c'est parce que je me suis moqué du dessin ?"
"traveler:WALLCOMMENT_SONDRAWING","I take it back!","Je retire ce que j'ai dit !"
"traveler:WALLCOMMENT_SONDRAWING","Picture should be in museum!","Ce dessin devrait être dans un musée !"
"traveler:WALLCOMMENT_FAMILYPHOTO","I like picture on wall here.","J'aime cette photo que vous avez au mur..."
"traveler:WALLCOMMENT_FAMILYPHOTO","Reminds me of how my family was.","Elle me rappelle ma propre famille."
"traveler:WALLCOMMENT_FAMILYPHOTO","Thank you.","Merci."
"traveler:WALLCOMMENT_FAMILYPHOTO","Take care of your family.","Prenez soin de votre famille."
"traveler:WALLCOMMENT_FAMILYPHOTO","It is too easy to lose them.","On perd trop facilement ceux que l'on aime..."
"speech:ask-purpose","What is the purpose of your trip?","Quel est le motif de votre voyage ?"
"speech:state-purpose","Visiting.","Visite."
"speech:state-purpose","Just visiting.","Je ne fais que visiter."
"speech:state-purpose","I am visiting relatives.","Je viens rendre visite à des proches."
"speech:state-purpose","Visiting friends.","Je vais rendre visite à des amis."
"speech:state-purpose","I come for visit.","Je viens visiter."
"speech:state-purpose","Only to visit.","Seulement pour visiter."
"speech:state-purpose","I will visit friends.","Une visite chez des amis."
"speech:state-purpose","Transit.","Transit."
"speech:state-purpose","I pass through.","Je ne fais que passer."
"speech:state-purpose","Transit through the country.","Je serai en transit dans le pays."
"speech:state-purpose","I am transiting to elsewhere.","Je vais ailleurs, je ne serai ici qu'en transit."
"speech:state-purpose","Transit through Arstotzka.","Je serai en transit en Arstotzka."
"speech:state-purpose","Passing through.","Je passe par-là, c'est tout."
"speech:state-purpose","I am in transit.","Je suis en transit."
"speech:state-purpose","Work.","Travail."
"speech:state-purpose","I come to work.","Je viens travailler."
"speech:state-purpose","I have job here.","J'ai un boulot ici."
"speech:state-purpose","I plan to work.","J'ai l'intention de travailler."
"speech:state-purpose","Immigrating.","Immigration."
"speech:state-purpose","I am immigrating to Arstotzka.","J'immigre en Arstotzka."
"speech:state-purpose","I will move here.","Je vais venir vivre ici."
"speech:state-purpose","I am coming to live with my husband.","Je viens vivre avec mon mari."
"speech:state-purpose","I am coming to live with my wife.","Je viens vivre avec ma femme."
"speech:state-purpose","I am diplomatic envoy.","Je suis émissaire diplomatique."
"speech:state-purpose","I was called to diplomatic discussions.","Je dois prendre part à des discussions diplomatiques."
"speech:state-purpose","My presence was requested.","Ma présence est requise."
"speech:state-purpose","I am seeking asylum.","Je souhaite obtenir l'asile politique."
"speech:state-purpose","I come for political asylum.","On m'a accordé l'asile politique."
"speech:state-purpose","Asylum.","Asile."
"speech:ask-wrong-purpose","This entry permit is for work.","Ce permis d'entrée dit que vous venez pour travailler."
"speech:ask-wrong-purpose","You are authorized for transit only.","Vous n'êtes [m]autorisé[/m][f]autorisée[/f] qu'à transiter par l'Arstotzka."
"speech:ask-wrong-purpose","You have only a visitors entry permit.","Vous n'avez qu'un permis d'entrée de visiteur."
"speech:ask-wrong-purpose","This entry permit is for immigrating.","Ce permis d'entrée est prévu pour une immigration."
"speech:ask-wrong-purpose","Your entry purpose does not match up.","Votre motif d'entrée ne correspond pas à ce qui est écrit là."
"speech:ask-wrong-purpose","This entry permit purpose does not match.","Le motif indiqué sur ce permis d'entrée ne colle pas."
"speech:mistake-prefix","Right.","Effectivement."
"speech:mistake-prefix","I make mistake.","J'ai dit une bêtise."
"speech:mistake-prefix","Yes, of course.","Oui, évidemment."
"speech:mistake-prefix","Apologies.","Excusez-moi..."
"speech:wrong-purpose","$mistake-prefix I am just visiting.","$mistake-prefix Je suis juste en visite."
"speech:wrong-purpose","$mistake-prefix I just pass through.","$mistake-prefix Je ne fais que passer."
"speech:wrong-purpose","$mistake-prefix I have come to work.","$mistake-prefix Je viens pour travailler."
"speech:wrong-purpose","$mistake-prefix I move here permanently.","$mistake-prefix Je viens m'installer ici définitivement."
"speech:ask-duration","Duration of stay?","Durée du séjour ?"
"speech:random-stay","I stay","Je compte rester"
"speech:random-stay","I remain for","Je vais rester"
"speech:random-stay","It will be","J'ai prévu de rester"
"speech:state-duration","$random-stay forever.","$random-stay pour toujours."
"speech:state-duration","$random-stay until I die.","$random-stay jusqu'à ma mort."
"speech:state-duration","I don't plan to leave.","Je n'ai pas l'intention de partir."
"speech:state-duration","$random-stay just 2 days.","$random-stay à peine 2 jours."
"speech:state-duration","$random-stay couple days.","$random-stay 2 jours."
"speech:state-duration","$random-stay just 14 days.","$random-stay environ 14 jours."
"speech:state-duration","$random-stay couple weeks.","$random-stay deux semaines."
"speech:state-duration","$random-stay only two weeks.","$random-stay 2 petites semaines."
"speech:state-duration","$random-stay 30 days.","$random-stay 30 jours."
"speech:state-duration","$random-stay a few weeks.","$random-stay quelques semaines."
"speech:state-duration","$random-stay one month.","$random-stay un mois."
"speech:state-duration","$random-stay 60 days.","$random-stay 60 jours."
"speech:state-duration","$random-stay 8 weeks.","$random-stay 8 semaines."
"speech:state-duration","$random-stay couple months.","$random-stay deux mois."
"speech:state-duration","$random-stay two months.","$random-stay environ 2 mois."
"speech:state-duration","$random-stay 90 days.","$random-stay dans les 90 jours."
"speech:state-duration","$random-stay 12 weeks.","$random-stay 12 semaines."
"speech:state-duration","$random-stay three months.","$random-stay trois mois."
"speech:state-duration","$random-stay a few months.","$random-stay quelques mois."
"speech:state-duration","$random-stay six months.","$random-stay six mois."
"speech:state-duration","$random-stay half a year.","$random-stay la moitié de l'année."
"speech:state-duration","$random-stay one year.","$random-stay un an."
"speech:state-duration","$random-stay full year.","$random-stay toute l'année."
"speech:state-duration","$random-stay a year.","$random-stay une année entière."
"speech:ask-wrong-duration","The length of your stay is different.","La durée de votre séjour est différente."
"speech:wrong-duration","$mistake-prefix $state-duration","$mistake-prefix $state-duration"
"speech:ask-forgery-missing","This document is missing its seal.","Ce document ne porte pas de sceau."
"speech:ask-forgery-missing","There is no seal here.","Il n'y a pas de sceau là-dessus..."
"speech:ask-forgery-missing","I do not see the required seal here.","Je ne vois pas de sceau sur ce document..."
"speech:ask-forgery-wrong","This document is forged.","Ce document est un faux."
"speech:ask-forgery-wrong","This is a forgery.","Ce document a été falsifié."
"speech:ask-forgery-idcard","This card contains false information.","Cette carte comporte de fausses informations."
"speech:ask-forgery-diplo","This seal is forged.","Ce sceau a été falsifié."
"speech:ask-forgery-diplo","This seal is not correct.","Ce sceau est incorrect."
"speech:ask-forgery-asylumgrant","This seal is forged.","Ce sceau est un faux."
"speech:ask-forgery-asylumgrant","This grant is not sealed properly.","Le sceau sur votre octroi d'asile est incorrect."
"speech:ask-wrong-birthdate","These dates do not match.","Ces dates ne concordent pas."
"speech:forgery","I have no idea what you are talking about.","Je ne vois pas du tout de quoi vous voulez parler."
"speech:forgery","I do not know anything about that.","Heu, je ne sais pas quoi vous dire !"
"speech:forgery","I do not understand.","Je ne comprends pas."
"speech:ask-expired-paper","This document has expired.","Ce document est expiré."
"speech:ask-expired-paper","You cannot enter using an expired document.","Vous ne pouvez pas entrer avec un document expiré."
"speech:expired-permit","I could not come until now.","Je n'ai pas pu venir avant."
"speech:expired-permit","I was busy.","J'étais trop [m]occupé[/m][f]occupée[/f]."
"speech:expired-passport","What? That is mistake. I just renewed it.","Quoi? Ça doit être une erreur, je viens de le renouveler !"
"speech:expired-passport","That must be a typographical error.","Ça doit être une faute de typographie."
"speech:expired-asylumgrant","There was nothing I could do.","Je n'ai pas pu faire autrement."
"speech:expired-asylumgrant","My travel was difficult.","Mon voyage a été difficile."
"speech:expired-asylumgrant","Please, have mercy.","Je vous en prie, ayez pitié !"
"speech:ask-missing-passport","Where is passport?","Où est votre passeport ?"
"speech:ask-missing-passport","A passport is required.","Il vous faut obligatoirement un passeport."
"speech:missing-passport","They took away my passport.","Ils m'ont pris mon passeport."
"speech:missing-passport","What is passport?","C'est quoi un passeport ?"
"speech:ask-missing-entrypermit","Where is the entry permit?","Où est le permis d'entrée ?"
"speech:ask-missing-entrypermit","You have no entry permit.","Vous n'avez pas de permis d'entrée."
"speech:ask-missing-entrypermit","The entry permit is missing.","Il manque le permis d'entrée."
"speech:missing-permit","I was not able to get one.","Je n'ai pas pu en obtenir un."
"speech:missing-permit","What is that?","Qu'est-ce que c'est ?"
"speech:missing-permit","Do I need one?","J'en ai vraiment besoin ?"
"speech:missing-permit","Is required?","C'est obligatoire ?"
"speech:missing-permit","I lost it.","Je l'ai perdu."
"speech:missing-permit","I did not know it was required.","Je ne savais pas qu'il en fallait un."
"speech:ask-missing-workpermit","Where is the work pass?","Où est votre autorisation de travail ?"
"speech:ask-missing-workpermit","You have no work pass.","Vous n'avez pas d'autorisation de travail ?"
"speech:ask-missing-workpermit","The work pass is missing.","Il manque l'autorisation de travail."
"speech:missing-workpermit","I will get one after I enter.","J'en obtiendrai une lorsque je serai en Arstotzka."
"speech:ask-missing-idcard","Where is your id card?","Avez-vous votre carte d'identité ?"
"speech:ask-missing-idcard","I need your id card.","J'ai besoin de votre carte d'identité."
"speech:missing-idcard","I never got one.","Je n'en ai jamais eu."
"speech:missing-idcard","I left before they were issued.","Je suis [m]parti[/m][f]partie[/f] avant qu'ils en donnent."
"speech:missing-idcard","I lost it.","Je l'ai perdue."
"speech:ask-missing-idsupplement","You must carry an id supplement.","Vous devez présenter une fiche d'identité."
"speech:ask-missing-idsupplement","Where is your id supplement?","Où se trouve votre fiche d'identité ?"
"speech:missing-idsupplement","I never got one.","Je n'en ai jamais eu."
"speech:missing-idsupplement","What is a supplement?","Une fiche de quoi ?!"
"speech:missing-idsupplement","This was not provided to me.","On ne m'en a pas fourni."
"speech:ask-missing-asylumgrant","You have no grant for asylum.","Vous n'avez pas d'octroi d'asile."
"speech:ask-missing-asylumgrant","Where is your asylum grant?","Où est votre octroi d'asile ?"
"speech:missing-asylumgrant","I could not secure one in time.","Je n'ai pas pu en obtenir un à temps."
"speech:missing-asylumgrant","I have none.","Je n'en ai pas."
"speech:missing-asylumgrant","What is that?","Qu'est-ce que c'est ?"
"speech:ask-missing-accesspermit","Where is the access permit?","Où est votre permis d'accès ?"
"speech:ask-missing-accesspermit","You have no access permit.","Vous n'avez pas de permis d'accès."
"speech:ask-missing-accesspermit","The access permit is missing.","Il vous manque un permis d'accès."
"speech:ask-wrong-name","These names do not match.","Ces noms ne sont pas les mêmes."
"speech:wrong-name","I have two different names.","J'ai deux noms différents."
"speech:wrong-name","I have multiple names.","J'ai plusieurs noms."
"speech:wrong-name","My name was changed recently.","J'ai changé de nom récemment."
"speech:ask-wrong-workend","You are not authorized to work this long.","Vous n'êtes pas [m]autorisé[/m][f]autorisée[/f] à travailler aussi longtemps."
"speech:ask-wrong-workend","This work pass expires before your visit.","Cette autorisation de travail expire avant celle de votre visite."
"speech:wrong-workend","I will renew the pass soon.","Je dois la renouveler bientôt."
"speech:wrong-workend","I am planning to renew it.","J'ai prévu de la renouveler."
"speech:wrong-workend","My entry permit is longer than I need.","Mon permis d'entrée est plus long que nécessaire."
"speech:ask-wrong-idnumber","These numbers do not match.","Ces deux numéros sont différents."
"speech:ask-wrong-idnumber","There is a discrepancy here.","Il y a une anomalie ici."
"speech:ask-wrong-idnumber","There are two different numbers here.","Je vois deux numéros différents ici."
"speech:wrong-idnumber","It must be a mistake. The document is valid.","Ce doit être une erreur. Je suis [m]sûr[/m][f]sûre[/f] que ce document est valide."
"speech:wrong-idnumber","Check again.","Vous avez bien regardé ?"
"speech:ask-wrong-face","This does not look like you.","Cette photo ne vous ressemble pas."
"speech:ask-wrong-face","Your picture. It is different.","Votre photo... Elle est différente."
"speech:ask-wrong-face","Your appearance has changed.","Votre visage a changé."
"speech:wrong-face","It is an old picture.","C'est une vieille photo."
"speech:wrong-face","I had surgery.","J'ai eu recours à de la chirurgie."
"speech:wrong-face","The years have been cruel.","Les années ne m'ont pas [m]épargné[/m][f]épargnée[/f]."
